name,image,mag_gfpgan,mag_gpen,mag_sgpn,mag_xqlfw
Billy_Crystal,1,22.31417128579454,25.19006301607257,24.173254490379183,23.751330114418185
Billy_Crystal,2,18.012522480946632,22.005713011483916,21.343670808536,15.594958351694167
Billy_Crystal,3,18.143568416274988,18.927910307447164,18.229364007056954,13.361490753235984
Billy_Crystal,5,21.62526069834841,26.579349686362896,26.37229602968163,25.167720876461253
Billy_Crystal,6,16.7051286223874,17.438817209753672,21.18434800329652,21.232067086295636
Billy_Donovan,1,17.774100486329473,16.450521920109907,19.83647300938891,17.5506843910255
Billy_Edelin,1,18.791779812612216,17.524272183150323,14.059450041084771,13.889391419287916
Billy_Graham,1,16.35114193501186,16.47595392542254,24.917541175184112,24.169411465463472
Billy_Graham,2,14.969610788014975,17.290946032315183,16.17005314289284,12.55433650861972
Billy_Rork,1,18.82945389511549,14.524790084386298,11.471602297651035,11.433040394203864
Billy_Sollie,1,23.96638143615114,28.26845826650227,28.80965901180241,28.107298752601324
Billy_Sollie,2,15.17587110106768,18.41710499607253,20.20143678381785,17.240007804299537
Binyamin_Ben-Eliezer,1,11.466667164463525,15.416809717353724,19.40836812435198,16.027153119641053
Binyamin_Ben-Eliezer,2,15.531523178148753,19.02520222857695,23.008910347249092,23.351898651379525
Binyamin_Ben-Eliezer,5,18.321495123947045,22.744446769310272,27.02269919266432,27.16536677180258
Binyamin_Ben-Eliezer,6,25.414802914534956,26.913711148313897,23.715949159265417,22.009172756348867
Binyamin_Ben-Eliezer,7,18.725577032771447,21.32821381577582,14.398182488837362,14.516550963020544
Bison_Dele,1,25.79719670598005,27.2041110092995,27.78042611844465,28.04982333826556
Bixente_LIzarazu,1,20.34387792694704,23.89198423907541,21.793370062402293,16.766023730541953
Blas_Ople,1,16.978211149469054,17.01731223533831,25.10932632338209,16.857873650947454
Blythe_Danner,1,19.75209859505744,21.062176893271648,24.206881876809007,23.88613367057732
Blythe_Danner,2,20.017089269410597,21.315846719788343,21.768914347973723,15.49966332057811
Blythe_Hartley,1,20.30301921663973,21.458851695922917,18.852862226411894,14.601797397984294
Blythe_Hartley,2,20.49424080346376,20.56588444442232,22.81727533223151,20.862792736099472
Bo_Pelini,1,20.79891888949409,23.80264466058812,27.541377515327543,27.590402732757724
Bo_Pelini,2,18.59151548519469,20.89488582824153,21.61002191723422,15.112577982667768
Bo_Ryan,1,17.542891643537374,20.77522363005007,26.490380806062497,24.87677827002124
Bo_Ryan,2,19.59550706551305,19.89056732429548,22.223415014539597,15.552944803622816
Bob_Alper,1,20.012388612096903,24.02246484972293,14.4395620781185,14.472236503443568
Bob_Beauprez,1,21.695235667916347,22.530934648365925,24.31121717431575,15.478150899273732
Bob_Beauprez,2,22.435652272166216,23.966386842577133,24.957040006628244,23.912126336725205
Bob_Bowlsby,1,19.193778664682323,21.423345330564644,16.71831121852701,16.766040964437035
Bob_Cantrell,1,21.44484137306097,20.10075876482166,19.90834605975868,14.207224603711762
Bob_Colvin,1,16.25162363433103,18.701763128173425,13.437480895426855,13.473623666239735
Bob_Colvin,2,20.57758640897827,21.84567383556288,23.03492479094398,21.334072045095574
Bob_Crippen,1,20.05128122996605,20.73412092816015,23.969303389133884,19.57823679887304
Bob_Curtis,1,17.14323416010348,19.43006990749798,16.472468610438142,13.752435503302047
Bob_Dole,1,19.06078188111323,20.609708172336564,15.807890909304714,13.5060860079071
Bob_Dole,2,23.457525369417343,26.466133471620655,26.29081842612676,26.51627222137419
Bob_Dole,3,14.213461243533926,18.366119214963213,22.641129347926988,16.099489063879073
Bob_Eskridge,1,23.80820647271685,25.23198011016074,27.637272267988504,27.50029587241693
Bob_Geldof,1,20.859626238263253,23.25934362143651,27.031739792482345,25.864429351190463
Bob_Geldof,2,16.993608404440497,17.97700064621648,18.027747348263176,14.29890146235324
Bob_Goldman,1,20.108930502208544,23.070168844451093,14.631324322742316,14.68046269408435
Bob_Graham,1,20.13537619437165,22.583379689343182,22.73848312708644,14.697071010947262
Bob_Graham,2,22.275741241243505,22.76741533781885,18.84759007181362,13.748500264416702
Bob_Graham,5,20.458899615331102,20.33344991039185,25.608073785995025,24.68828442330045
Bob_Guccione,1,18.35580562117481,20.347578043794435,21.28188127083681,21.114625609713567
Bob_Hartley,1,20.73091648622767,25.124611739218093,28.8975394639696,27.770174926454583
Bob_Herz,1,19.94638058468256,22.127318856372987,13.68722548342885,13.699265483404762
Bob_Hope,1,15.156120885403622,11.999585803513996,18.892978226429868,15.974316731167498
Bob_Hope,2,18.58070893342253,19.641106159424293,23.734903579175384,23.879089107340253
Bob_Hope,3,18.297187556805607,19.41434260614714,17.324186298841518,11.617440997136203
Bob_Hope,6,14.306456331454877,15.637018210495285,19.919209567835427,15.641526802304751
Bob_Hope,7,18.51015485104801,19.71181936589159,14.815894575504885,14.856553130412632
Bob_Hope,8,21.33619992388236,24.4500216763777,25.150093749768725,25.45347586055803
Bob_Huggins,1,18.594689309755328,20.203568946049515,22.99709730299715,21.94649433605678
Bob_Huggins,2,20.509495192252363,21.781904687028963,26.97210011652403,26.787106176209125
Bob_Huggins,3,10.619956978850368,11.36731558366282,14.173410148534806,14.16601941495883
Bob_Huggins,4,17.10149109609467,17.692377839661866,14.812372381958228,14.797419572013576
Bob_Iger,1,20.83811266127168,19.99626393089591,21.84170397407644,14.752068716049202
Bob_Krueger,1,18.582989786970096,19.55377651536556,24.039285797036943,23.72471761388552
Bob_Melvin,1,19.26383378072449,23.30714880391993,21.30902616304376,15.494845239032468
Bob_Newhart,1,21.74491282067068,21.033915759818505,22.11376452185249,14.993831851564412
Bob_Riley,1,18.14709006053282,18.70637029657344,13.782067414318297,13.679094190518745
Bob_Stoops,1,19.898946544962453,20.95189007937114,24.63812221274553,24.48683733173428
Bob_Stoops,2,14.129887107731076,15.303112677132676,19.655173974592422,13.67862752504282
Bob_Stoops,3,16.614528404140284,20.622093681009908,25.806332965656065,25.31138351986815
Bob_Stoops,5,21.328969478104217,21.2937669034606,21.936532302070376,13.481649903891697
Bob_Stoops,6,19.4337539285416,25.34998939932709,25.42565847398487,25.145742043858757
Bob_Wright,1,21.53056368968453,21.58435834409193,22.60458427474473,18.403619298672417
Bobby_Bowden,1,10.738151964810957,20.52382062990598,22.442919139771448,21.99304208577553
Bobby_Goldwater,1,13.182571848722343,13.175560117872871,22.339576582200383,15.765920134838696
Bobby_Goldwater,2,19.269650445875744,23.396612572995952,27.971287171615305,27.717223559746568
Bobby_Jackson,1,12.907008239059856,13.309614289630025,13.843928279018568,13.925448555263312
Bobby_Kielty,1,19.813124784337404,22.70117881772372,19.851709838361387,13.22445634052854
Bobby_Robson,1,19.000558571650227,20.644228260902253,23.579829241692384,21.88972937266403
Bobby_Robson,2,20.678221435407963,20.456882330995825,18.71666547452988,14.272027993331092
Bode_Miller,1,12.54787775702876,13.0226489573295,19.370901861774332,19.4385547657105
Bode_Miller,2,15.73617003030652,18.04757678560562,20.98485390248216,20.18741649687052
Bono,1,17.78499189105476,18.927842103131987,21.815977964087303,22.01728852870476
Bono,2,19.73734073153777,16.720434227516172,19.584195103505,15.317521424931227
Bono,3,13.962764336595354,13.633339049111363,12.383502390274918,12.423053002281147
Boris_Becker,1,20.529487289113074,22.469433038196357,25.23041664045445,23.8007071275708
Boris_Becker,2,14.864314565663015,18.75379831784763,15.255246681300566,15.412451416311658
Boris_Becker,4,19.68430619175668,21.63705832205331,23.53998183192545,17.10584880620987
Boris_Becker,6,16.67836754394871,21.119258424359646,22.118791038856468,21.78351504489822
Boris_Berezovsky,1,20.08254894942401,23.85616325704983,27.181105062257966,25.087901255162183
Boris_Berezovsky,2,20.194186152891337,19.75570334623559,21.989443176702977,15.901284206628397
Boris_Jordan,1,24.0587131698748,25.68252538045919,25.177343949085508,24.60017819123076
Boris_Trajkovski,1,20.4623942838842,21.78471085728085,22.0976205025309,16.293972335115736
Boris_Yeltsin,1,20.745628867571227,22.042575565566757,20.28032587367842,16.138605669243827
Boris_Yeltsin,2,22.283252631150983,22.90277763577026,22.552241210820963,22.59310967363673
Brad_Banks,1,19.24616673333601,20.082734851594083,16.599036990962077,16.52986945395961
Brad_Brownell,1,18.75800587983559,20.21773463825631,19.430903223052496,13.935099512396226
Brad_Garrett,1,19.21062061422845,22.33050198721142,24.605901601313768,23.892162823365812
Brad_Garrett,2,15.210907244137498,17.209274616335964,16.534880844908134,14.458127757421767
Brad_Garrett,3,19.987153547697336,18.29102099390583,22.39355516303712,17.988448612496025
Brad_Garrett,4,19.25567428909025,21.90991895605578,23.70956092933644,23.6652933316026
Brad_Gushue,1,15.22197445009051,18.26398280617356,19.585147376488717,13.062862363090511
Brad_Johnson,3,21.00617298354973,24.67454657758506,25.71576891933617,25.31796795235917
Brad_Johnson,5,12.348928302487924,14.698957825416224,15.655458384874688,12.80665501370532
Brad_Miller,1,21.502562357614703,18.062197607042588,20.734178231058348,13.784756194267208
Brad_Pitt,1,15.725429830415823,18.022043131774375,15.813296730607613,15.583052660723467
Brad_Smith,1,17.19924965113028,18.977277057834804,14.170665690746151,14.12939791552209
Brad_Wilk,1,15.96163378772706,13.335173577640193,13.193608842244368,13.314470550675454
Brady_Rodgers,1,18.317131790915155,18.24848242913122,20.58161960061147,13.268586525634678
Brandon_Boyd,1,17.7776093911306,19.55533160330681,14.269813137487622,14.309701706644772
Brandon_Fails,1,12.889256017165934,23.9370227789573,26.695729500606436,26.476447535597185
Brandon_Inge,1,23.260655318655772,20.77203441772696,21.37892824373476,13.125435401310131
Brandon_Knight,1,11.008678308858636,15.614008738402116,18.79212881823582,14.627373141295278
Brandon_Larson,1,15.120979787438724,16.807854755439333,12.609779034382536,12.63491730167616
Brandon_Spann,1,15.69309145907873,16.424317481011602,12.053716507146586,12.061828866575471
Branko_Crvenkovski,1,17.622626604682093,17.610125425711985,26.55310128470884,19.02343753168528
Branko_Crvenkovski,2,16.891864468835486,18.71436617250584,23.41725114418496,21.49625124573783
Branko_Crvenkovski,3,16.127455806992174,15.04346474217143,15.044863317516782,14.996313158426236
Brenda_Magana,1,18.87516331398425,20.77911793389925,13.420735210583992,13.25555081550359
Brenda_Wilson,1,19.493779341900005,19.51145501601696,24.0948558896174,15.744364688081252
Brenda_van_Dam,1,15.26249095068887,16.081806924861166,16.503556603672596,12.489115197018563
Brendan_Fraser,1,17.5650204004412,21.015760496538924,14.10823130802668,14.200901088892763
Brendan_Gaughan,1,14.083752430475558,13.77395655756547,13.03347251121641,12.99026243358068
Brendan_Hansen,1,19.337777114951145,19.983530497193016,25.51091830717921,22.8558980377886
Brendan_Hansen,2,11.049022896954316,12.14836153065026,19.70502725112249,14.21562059657006
Brendan_Stai,1,23.22261929284857,24.681255240649214,25.99717317391376,26.20993343350877
Brennon_Leighton,1,16.624458450976284,17.144162587756796,20.180546473079826,15.534987911037172
Brett_Hull,1,23.41619547103692,25.798128328881624,26.077877631439403,25.33146700339683
Brian_Billick,1,17.63525087466211,17.547595508988064,17.051756321050046,14.326797772441209
Brian_Campbell,1,19.587099257092078,23.11210218833544,25.192295243555776,18.723423236081857
Brian_Cashman,1,23.657970332957525,25.15120538850829,16.0411741256965,15.919972241706857
Brian_Clemens,1,18.557827587680627,19.603180627830096,14.871195692491188,15.01637420012498
Brian_Cook,1,15.123932884774195,18.02631061544769,14.615684951369191,14.607259863743948
Brian_Cowen,1,17.07605334481257,20.98889965763764,16.51308668480537,15.739929666194357
Brian_Cowen,2,19.02269905454819,23.61547796552125,26.482264971022285,26.12028347383473
Brian_De_Palma,1,19.04855963397205,20.625819624721597,21.31785355928412,15.427806457890322
Brian_Florence,1,13.901394775423729,14.584229579732767,11.205870013737863,13.583438454932724
Brian_Grazier,1,17.9697400908925,19.68349382654885,14.576327704223418,14.486979563455934
Brian_Gregory,1,15.45442986194169,18.47513357393273,19.60919971413553,13.515652472367355
Brian_Griese,1,18.04630200261397,20.00565626641144,22.420458417517967,16.78168532396256
Brian_Griese,2,19.672003125029555,21.38900328083408,22.44740347128617,22.10751074619062
Brian_Heidik,1,18.436215988160185,18.38044411368326,20.789347402820304,14.370655538294177
Brian_Heidik,2,22.176574877008225,24.963342475984973,25.94980105940226,24.25159680907861
Brian_Kerr,1,19.12630338942412,22.333256434818384,25.08135381821663,25.245028054917917
Brian_McIntyre,1,16.700572842000977,21.156504399612004,14.507028780973586,14.45182351773104
Brian_Mulroney,1,20.88988631448179,20.85098507866824,13.936363426663323,13.988012562173775
Brian_Mulroney,2,19.38111248005879,23.293844564637546,25.18670415676238,24.896041595172672
Brian_Olson,1,19.695353398420217,17.196577302514196,21.403351590168803,12.969866645639428
Brian_Scalabrine,1,16.685639984428743,17.303595376412858,12.94721301878016,12.969492321380905
Brian_Schneider,1,8.678686191631273,9.309596536190613,12.78067253445707,12.693736742359215
Brian_StPierre,1,16.915570242975637,19.79653468209284,12.362226706372228,12.236823856701887
Brian_Van_Dusen,1,20.071401355155203,23.33992585000668,14.625686332961722,14.616081351515962
Brian_Weaver,1,21.661318573615773,20.931667718313445,20.372246332228585,14.94288361374784
Brian_Wells,1,20.830892988861194,22.638078515243446,20.85882246263042,14.662204200025164
Brian_Wells,2,19.964689202209605,21.986390191246752,22.109063631688255,22.06725249129504
Brian_Williams,1,22.343145985790706,22.731102386594948,26.220090755006183,26.09622334156126
Brigitte_Boisselier,1,17.42973760500981,22.811159293682497,23.979386913253613,23.833345597554835
Brigitte_Boisselier,2,19.82871923450006,18.58492182189636,13.701530881001222,13.45935428047255
Britney_Spears,2,18.156474128632595,20.073277886820552,21.263665131152354,13.248567253325858
Britney_Spears,3,17.528943521780185,13.879903057905786,24.441701745321684,22.780047566764285
Britney_Spears,6,19.714749471419637,19.93559193472477,20.99175987420368,13.178644007710457
Britney_Spears,8,15.27853138718871,14.224608016622868,11.698087339600752,11.715467673212627
Britney_Spears,9,18.74339378538901,22.929303040842186,22.425272761107266,14.088826811854467
Britney_Spears,11,19.419661701440308,17.674397626717987,18.139803742980707,12.284618240164882
Britney_Spears,13,19.5814012706659,20.81283971869889,21.41867031693894,20.7706010997555
Britney_Spears,14,19.09131753925127,24.102307327472303,26.897099604693093,25.49436403292223
Brittany_Snow,1,15.864801368773255,18.04991954439099,12.139880176095431,12.141108678562825
Brock_Berlin,1,17.74260036870247,18.645668770588102,21.15178206260571,14.093916771387068
Bronson_Arroyo,1,19.304040209541,11.200673526554786,12.863960668205708,12.85410926846108
Brook_Robinson,1,17.814543728288676,20.97923112828349,20.811635623222653,15.57438037231585
Brooke_Gordon,1,21.17652632179426,22.332328681303142,24.28691397400893,15.702570650130085
Brooke_Shields,1,23.53497669829184,26.24713251366112,27.25948743442053,26.86344141785405
Brooke_Shields,2,18.342927968472814,18.170912497748525,22.055913221849284,16.9519341515123
Bruce_Gebhardt,1,17.320137356138225,20.325198759003797,15.99441113200992,16.04780379816754
Bruce_Lunsford,1,19.06238389179052,21.640468193271573,25.81099488963577,18.461607509048413
Bruce_Paltrow,1,13.294156759704569,15.73901700033989,12.097018193927394,12.10409270178062
Bruce_Springsteen,1,17.182704400009108,19.962882028843392,21.677898751613792,20.620264962060933
Bruce_Springsteen,2,18.870266186289463,22.539589978127623,18.948333671678792,14.177827923370767
Bruce_Springsteen,3,15.940367239400032,14.311193093471578,15.390400370837927,14.212190491800214
Bruce_Springsteen,4,12.641848211252222,14.771025689644178,16.340754002365884,15.646753372590547
Bruce_Van_De_Velde,1,21.86154071533873,25.63043351920964,25.863006745744723,23.815858845672867
Bruce_Van_De_Velde,2,19.73239540493432,19.709843553921136,19.770773284453256,11.922257627020446
Bruce_Weber,1,20.156470619387107,21.925781986686196,19.686518857666808,14.7269707997114
Bruce_Weber,2,24.57120169325485,25.578463760693687,25.84259877621372,24.029965804922718
Bryan_Adams,1,11.054797620256076,13.59566823525642,20.21006319596261,15.49858496949835
Buck_Rodgers,1,17.691145683411214,17.996025297774178,15.628817638232762,15.66821941167612
Bud_Selig,1,19.43706115466156,22.356216729876927,22.48401095518851,21.514078442245257
Bud_Selig,2,14.838028265082764,14.81424336207876,20.17331061017721,15.347221964369128
Bud_Selig,4,15.944985306887846,17.60394098699453,21.29617628019053,14.110775718024634
Buford_Blount,1,23.191033458513296,23.16689090009388,27.0626069500919,26.099625593117885
Bulent_Ecevit,1,22.87038604978786,24.435755233381524,26.33029018483395,26.65711080250277
Bulent_Ecevit,2,23.191362682056106,24.33744294960224,24.48206962286464,24.337432256601737
Bulent_Ecevit,3,25.777607410902014,20.68265883374137,25.019454144281283,19.906392626838837
Bulent_Ecevit,4,22.33964135603808,21.841499546197777,23.36969926789914,17.551407085633066
Butch_Davis,1,19.397285169872777,18.994233401480376,24.41289867064257,15.942205684109505
Butch_Davis,2,21.978218674730343,24.021688843356987,26.736367879532924,25.73344261133633
Byron_Scott,1,19.06576579555533,21.47702195498456,21.646203856038195,19.9175401498621
Byron_Scott,2,19.547173731991435,18.071824346444203,21.194329195532365,16.86602993982519
Calista_Flockhart,1,11.213461341205967,13.72478465296789,22.72170116455059,22.6010449036212
Calista_Flockhart,3,22.78920061470693,21.856259233265583,22.13778536799309,20.76074554402396
Calista_Flockhart,4,13.861782828397734,17.003281528632083,20.19941658126605,13.353916931518013
Calista_Flockhart,6,20.841709445025582,21.467532315125265,22.10784062488348,20.644086050317785
Cameron_Diaz,1,17.827956148791316,16.394613573319326,18.80471507189676,12.85544805784247
Cameron_Diaz,2,19.598842213462817,17.743893251099667,22.760980725109395,22.12396410838089
Cameron_Diaz,3,15.311360252998078,18.043984900097158,15.486071510416464,14.88412095499332
Cameron_Diaz,5,17.814792387288634,19.3050293273364,23.157327790444608,22.5625849221487
Cameron_Diaz,6,20.51098870750961,21.45623718804141,23.0521852381723,22.670117147102605
Camilla_Parker_Bowles,1,21.351183064646943,19.294270775177203,22.20866540030371,21.43053569340056
Camilla_Parker_Bowles,2,17.16974338527116,18.768925917377487,21.37531121178654,14.52789706830282
Camille_Colvin,1,10.458750949100754,10.048312582807208,17.234292148276158,12.825695687356031
Camille_Lewis,1,20.258938926104065,20.32696617794163,24.90477283604204,15.742421079559335
Candice_Bergen,1,13.509158509506912,16.594600561019636,17.110994170908732,10.862542484487182
Candice_Bergen,2,16.372094582815997,17.29786737549234,14.198650072290423,14.257958279271312
Candice_Bergen,3,20.146821923283238,23.748761847631197,24.45094432377613,23.73286182125068
Candie_Kung,3,13.202130542607758,13.657414731684192,20.541613744188695,19.63644484970272
Candie_Kung,4,17.949695115129845,12.806500873900893,14.699339329308309,14.744727934409951
Carey_Lowell,1,15.240923900953067,16.20688544786314,13.017915314021954,13.03021061777555
Carl_Levin,1,21.181789480947284,19.87522869994134,25.7133458883709,16.70178506685838
Carl_Pope,1,15.781853095083775,16.584529042515605,21.96101737549515,18.181378151221907
Carl_Reiner,1,13.36048573784716,16.309600762006497,16.784275182200286,13.984632445491531
Carl_Reiner,2,14.679629579596366,16.062194125663805,24.8332361951637,23.903950658358397
Carla_Del_Ponte,3,19.94729091476473,18.74856171825712,14.037899567408267,14.213065249350016
Carla_Del_Ponte,4,9.794729916661966,8.596068419381838,23.473785473767578,23.14836156380866
Carla_Del_Ponte,5,14.04484943444324,17.404127326106874,16.807751898115594,14.597755506806667
Carla_Gugino,1,17.8309004447069,17.38072350391199,17.268047583066906,15.320560804554187
Carla_Moreno,1,17.670488945169797,20.046268853872743,23.47637995485183,15.640157882843203
Carla_Myers,1,22.167483508417067,22.90532677756925,24.60797369468336,22.706120013952336
Carla_Myers,2,18.87539930043279,18.09030614278184,21.1425269474413,16.510874067086085
Carlo_Ancelotti,1,19.243706905077712,22.343978365612607,25.940189774533128,24.440552727399236
Carlo_Ancelotti,2,18.891801046951333,23.815933761030564,24.290196137128397,16.295249989356957
Carlo_Ancelotti,3,17.93174318969573,19.49438762591077,21.764922517618665,15.15389456521144
Carlos_Alberto,1,19.002623209999648,22.30163672995453,20.19097341797174,13.773655355666785
Carlos_Arroyo,1,9.2476931945062,18.149044427913,19.581799600032337,15.447180693416716
Carlos_Barra,1,19.20932292420604,21.66039687585656,21.744507336319508,17.57381172062542
Carlos_Beltran,1,19.410996277284823,20.13298247315815,12.800140163399796,12.863500065186548
Carlos_Bianchi,1,19.016710843675355,20.258384349704915,22.794555146507165,22.73691649592793
Carlos_Bianchi,2,18.993214612290448,17.469563106328188,14.21002898448697,13.976964228323936
Carlos_De_Abreu,1,22.212181205864702,20.29770777602426,22.824198598137333,15.726724668981658
Carlos_Ghosn,1,20.84096911251565,25.224655638151827,27.424834143520744,27.864663856506947
Carlos_Ghosn,2,18.459635701065007,16.007264455059328,24.268587499848863,17.150136332520674
Carlos_Iturgaitz,1,19.857966156851013,21.39185273629762,20.62481802276794,16.843435515208693
Carlos_Lordkipanitse,1,20.1955818905516,24.931309733341283,27.79501180045112,27.52089341215738
Carlos_Manuel_Pruneda,1,21.67439498639669,23.16381628350196,25.39054370450655,23.67442996148282
Carlos_Manuel_Pruneda,2,16.006849349206025,17.746657343066595,19.09134272659848,12.60033100909663
Carlos_Manuel_Pruneda,3,20.43337190019246,18.91876399962062,22.13550370018729,13.580804631196369
Carlos_Menem,9,24.189654803580154,25.823113176071764,25.27226200489946,25.10985019750375
Carlos_Menem,15,19.8536204115705,21.063673179945937,19.41314411391173,14.508240096368567
Carlos_Menem,16,20.92811270187824,24.00176453414979,24.955843173532124,23.463367942453
Carlos_Mesa,1,20.42043632193357,23.56059402928771,25.774561083759775,23.87280089207133
Carlos_Mesa,2,20.77043373969763,19.48920681309059,16.708326012881905,15.799562751669908
Carlos_Moya,1,12.273679769571396,16.0475929348257,21.95637699128419,22.15688487376325
Carlos_Moya,6,14.58703849257694,19.681803321820475,18.712695722241676,11.884935241391814
Carlos_Moya,7,16.557101787549673,17.664855317283468,17.769322714599266,12.226714340502372
Carlos_Moya,10,17.79759520671759,18.25109019926864,20.124011894626182,20.110573393279264
Carlos_Moya,16,18.98857591906738,18.842973578524795,20.80158871046166,15.806781711777472
Carlos_Ortega,1,21.19630797349528,25.58777011097913,24.492028484998656,24.11990840744931
Carlos_Ortega,3,21.03695988527974,21.47961137869636,22.327936645127863,16.911326959582638
Carlos_Queiroz,1,21.12956650109191,20.886010852353007,20.506298502960853,15.354010439833209
Carlos_Quintanilla_Schmidt,1,16.19215060064012,15.5933036437854,15.289893608144276,15.275822611644571
Carlos_Quintanilla_Schmidt,2,11.963385846733708,13.17361518029668,28.15707660803957,27.29963013341573
Carlos_Ruckauf,1,19.75165532579571,21.014886869783115,23.717197156898056,17.140003219558942
Carlos_Ruiz,1,15.96919022135584,13.340335224219066,17.54922903198627,17.832376928769115
Carlos_Ruiz,2,17.29363314737403,16.833923369972226,16.192641661352933,15.13814447033984
Carlos_Ruiz,3,12.230391281416246,13.101080748903115,13.92448726946988,13.947330936995266
Carlos_Vives,1,21.430670939797327,23.182933268654423,22.765836952112046,14.68658484351682
Carlos_Vives,3,17.3407632798231,18.38399807678436,18.077653773448205,14.457802418494092
Carlos_Vives,4,17.515997742543714,19.87030747440772,21.756238930018625,22.23768480517184
Carly_Fiorina,1,15.575547674662657,16.395078795658797,17.802888020335857,12.896453735391129
Carly_Fiorina,2,17.873440120845498,22.53207188684668,22.66281642910057,22.857191365096742
Carly_Fiorina,3,15.89352367583945,20.133645425501843,16.310458854854453,13.648787892925696
Carly_Gullickson,1,16.018059618269586,16.24914708625141,13.521439337880686,13.522874468615257
Carmen_Electra,3,20.04696684472424,21.74968395280745,19.54528184046079,15.677770740250576
Carmen_Electra,6,21.42635435410724,23.87008275501793,23.9432354158618,23.89838691297879
Carol_Burnett,1,17.055866294431286,21.830432399711825,24.084434334087785,23.635117273864605
Carol_Burnett,2,15.549599844751404,15.534386578683776,21.832716236198028,18.84332864732316
Carol_Carmody,1,17.27952766314323,17.967683757654775,19.87362067446699,15.29172038013534
Carol_Niedermayer,1,20.95287661830739,19.753833412020413,22.10282352690866,18.53926423052894
Carolina_Kluft,1,14.881164040090823,17.217783051095054,17.76771506911357,12.610249113037591
Carolina_Kluft,2,21.665004377117175,23.9123218204784,26.201358171497944,25.56626524720245
Carolina_Kluft,3,9.106719631400134,11.04218325325818,12.461848763046568,12.386914969141433
Carolina_Moraes,1,20.99787327704693,22.449122922228543,23.513927598522624,21.54992691302576
Carolina_Moraes,2,16.7468041908792,16.96416702682104,21.25969525254969,12.494599505090244
Caroline_Kennedy,1,15.550555217766783,17.576197182153155,22.11991157233018,17.790942949431525
Caroline_Kennedy,2,15.961338830292489,18.015187486232456,21.81948163782787,14.304760611137072
Caroline_Kennedy,3,20.779530553105488,20.50342994821621,27.8364119304302,28.036576805187806
Caroline_Link,1,17.4840251356682,16.39778762081657,13.784707716573132,13.766227904608488
Carolyn_Dawn_Johnson,1,17.061824260088855,18.59620725503065,18.26507800543573,13.231335293679908
Carolyn_Dawn_Johnson,2,22.01221185635041,24.01720144606047,26.652450461474555,25.726275514659235
Carolyn_Dawn_Johnson,3,17.63993472392369,19.42629894063306,22.282404255579014,12.293652741557525
Carolyn_Kuhl,1,16.77833824517273,16.45888168732861,20.032474326141926,13.67775170051297
Carrie-Anne_Moss,1,14.240453167492252,15.790132829996493,14.954613862796656,14.927093855876018
Carrie-Anne_Moss,2,16.603891448472265,16.684789590093853,24.884335750778863,23.74491726962685
Carrie-Anne_Moss,3,15.068080985044238,16.829893432327808,21.543534758241638,12.89301120997164
Carrie-Anne_Moss,4,20.66680437463083,24.08637911450565,23.93761586415631,23.39379150210441
Carrie-Anne_Moss,5,17.381030115884553,22.56271574317485,21.634546563148,12.080631499474691
Carroll_Weimer,1,14.871027084332605,14.752126992648437,19.004612790146545,15.862487764814782
Carson_Daly,1,20.70588179960832,24.3578605895388,27.006672671664127,24.921126397031355
Carson_Daly,2,17.550677579958524,17.040339735556095,15.727771966085983,15.89073271353237
Carson_Palmer,1,23.465394768462364,24.85579887169637,25.97177704349499,25.60082138726005
Carson_Palmer,3,22.17516914589701,22.117705585347288,20.7376099032479,13.610210837237664
Cass_Ballenger,1,20.272812444296623,21.51653664476993,15.201770173111502,15.212663192458834
Cassandra_Heise,1,15.49881119854426,17.60410769192915,11.567693619242297,11.47673535458664
Cate_Blanchett,1,18.11990016919585,21.95473574030648,25.48147432976073,25.76781984837262
Cate_Blanchett,2,14.702106503492164,15.198220233535524,19.74463019826576,19.48396536389612
Cate_Blanchett,3,18.43555397361714,21.232589488371765,20.67570615336491,14.270841648519283
Cate_Blanchett,4,16.23514777680401,14.649653494859733,20.31732649624657,13.672467766510753
Catherine_Bell,1,19.20864325508164,20.154529345819636,17.027351041499674,15.576320460564942
Catherine_Deneuve,2,20.948916021948904,19.65085804274864,18.30789406824755,14.140130912151504
Catherine_Deneuve,3,20.524015966378347,21.69113412315476,19.89278541736462,13.274664188997734
Catherine_Deneuve,4,18.68675044636753,17.959190765662246,21.00062496161555,20.69174003504021
Catherine_Deneuve,5,21.82572351839934,21.30673397637357,23.943769072067568,23.854656420362428
Catherine_Woodard,1,18.85758735024026,18.514076774215635,19.254613906689485,14.361709077211582
Catherine_Zeta-Jones,1,20.466751407730744,21.071951896413594,25.89546321316381,22.09347997118632
Catherine_Zeta-Jones,2,14.70376488706868,15.88790534942862,20.491599931716923,19.43334114473332
Catherine_Zeta-Jones,4,11.976365110270075,13.186206861626006,17.599600174509774,13.25921340291418
Catherine_Zeta-Jones,6,17.172340717837056,18.275116564810364,21.79287330220445,13.116762989724982
Catherine_Zeta-Jones,7,11.397346214083331,17.44916342108799,17.094276865964236,12.842664548144858
Catherine_Zeta-Jones,8,17.006817423337544,18.482917011630704,22.05278541804993,11.55198016725887
Catherine_Zeta-Jones,9,13.738721601467851,15.49692069009935,21.90358340419894,21.428200673911554
Cathryn_Crawford,1,15.892649159138251,14.667883695305695,15.57436937828512,12.92343052469332
